Date,Time,PU_Address
9/27/2014,12:18:00 PM," 1983 Sedgwick Ave Morris Heights, BX"
9/27/2014,12:20:00 PM," 2101 Cedar Ave Jerome, BX"
9/27/2014,12:22:00 PM," 2800 Parkview Ter Jerome, BX"
9/27/2014,12:22:00 PM," 2280 Andrews Ave N Jerome, BX"
9/27/2014,12:27:00 PM," 1527 Rosedale Ave Westfarms, BX"
9/27/2014,12:27:00 PM,"HEBREW HOME / CREDIT CARD 5901 Palisade Ave Riverdale, BX"
9/27/2014,12:27:00 PM," 155 Father Zeiser Pl Jerome, BX"
9/27/2014,12:31:00 PM," 2757 Claflin Ave Jerome, BX"
9/27/2014,12:32:00 PM," 2210 University Ave Morris Heights, BX"
9/27/2014,12:33:00 PM," 2501 Morris Ave Jerome, BX"
9/27/2014,12:34:00 PM," 211 W 179th St Morris Heights, BX"
9/27/2014,12:34:00 PM," 250 Bedford Park Blvd Fordham, BX"
9/27/2014,12:35:00 PM," 2200 Morris Ave Morris Heights, BX"
9/27/2014,12:35:00 PM,"credit card  1366 Inwood Ave High Bridge, BX"
9/27/2014,12:35:00 PM," 2218 Valentine Ave Tremont, BX"
9/27/2014,12:36:00 PM,"EMERGENCY  111 E 210th St Williamsbridge, BX"
9/27/2014,12:37:00 PM," 5410 Netherland Ave Riverdale, BX"
9/27/2014,12:37:00 PM,"EMERGENCIA  NW Bainbridge Ave Williamsbridge, BX"
9/27/2014,12:39:00 PM,"Main Gate7 fha  2400 Sedgwick Ave Jerome, BX"
9/27/2014,12:41:00 PM," 2121 Cedar Ave Jerome, BX"
9/27/2014,12:46:00 PM," 1051 Summit Ave High Bridge, BX"
9/27/2014,12:47:00 PM,"3 FORDHAM HILL OVAL 2400 Sedgwick Ave Jerome, BX"
9/27/2014,12:47:00 PM," 739 E 182nd St Tremont, BX"
9/27/2014,12:52:00 PM," 220 W 167th St High Bridge, BX"
9/27/2014,12:52:00 PM,"** BASE **  170 W Fordham Rd Jerome, BX"
9/27/2014,12:53:00 PM," 2265 Sedgwick Ave Jerome, BX"
9/27/2014,12:54:00 PM," 2257 University Ave Jerome, BX"
9/27/2014,12:56:00 PM," 166 E 205th St Fordham, BX"
9/27/2014,12:58:00 PM," 1889 Sedgwick Ave Morris Heights, BX"
9/27/2014,12:58:00 PM," 2780 University Ave Jerome, BX"
9/27/2014,12:58:00 PM," 2064 Harrison Ave Morris Heights, BX"
9/27/2014,1:00:00 PM," 2405 Grand Ave Jerome, BX"
9/27/2014,1:02:00 PM," 2907 Kingsbridge Ter Kingsbridge, BX"
9/27/2014,1:03:00 PM," 1985 Sedgwick Ave Morris Heights, BX"
9/27/2014,1:03:00 PM," 2695 Heath Ave Kingsbridge, BX"
9/27/2014,1:03:00 PM,"** BASE **  170 W Fordham Rd Jerome, BX"
9/27/2014,1:03:00 PM," 2285 Sedgwick Ave Jerome, BX"
9/27/2014,1:04:00 PM," 2415 Davidson Ave Jerome, BX"
9/27/2014,1:05:00 PM," 2678 Valentine Ave Fordham, BX"
9/27/2014,1:06:00 PM," 2663 Heath Ave Kingsbridge, BX"
9/27/2014,1:07:00 PM," 1460 Macombs Rd High Bridge, BX"
9/27/2014,1:07:00 PM," 2954 Valentine Ave Fordham, BX"
9/27/2014,1:10:00 PM," 2175 Cedar Ave Jerome, BX"
9/27/2014,1:12:00 PM," 2316 Loring Pl N Jerome, BX"
9/27/2014,1:14:00 PM," 2907 Kingsbridge Ter Kingsbridge, BX"
9/27/2014,1:16:00 PM," 1889 Sedgwick Ave Morris Heights, BX"
9/27/2014,1:16:00 PM," 2575 Jerome Ave Jerome, BX"
9/27/2014,1:19:00 PM," 1229 Franklin Ave Morrisania, BX"
9/27/2014,1:20:00 PM," 130 W 183rd St Morris Heights, BX"
9/27/2014,1:20:00 PM,"5TO CENTENARIO 132 W Fordham Rd Jerome, BX"
9/27/2014,1:21:00 PM," 2322 Andrews Ave N Jerome, BX"
9/27/2014,1:24:00 PM," 2876 Claflin Ave Jerome, BX"
9/27/2014,1:25:00 PM, 160 Manhattan Ave NYC
9/27/2014,1:26:00 PM," 2914 Jerome Ave Jerome, BX"
9/27/2014,1:27:00 PM," 1950 Andrews Ave S Morris Heights, BX"
9/27/2014,1:30:00 PM," 2430 University Ave Jerome, BX"
9/27/2014,1:31:00 PM," 2300 Loring Pl N Jerome, BX"
9/27/2014,1:32:00 PM," 2260 Washington Ave Tremont, BX"
9/27/2014,1:32:00 PM,"** BASE **  170 W Fordham Rd Jerome, BX"
9/27/2014,1:34:00 PM," 2265 Sedgwick Ave Jerome, BX"
9/27/2014,1:35:00 PM," 1901 Hennessy Pl Morris Heights, BX"
9/27/2014,1:36:00 PM," 2170 University Ave Morris Heights, BX"
9/27/2014,1:36:00 PM," 2277 Andrews Ave N Jerome, BX"
9/27/2014,1:40:00 PM," 60 E 196th St Jerome, BX"
9/27/2014,1:41:00 PM,"9 FORDHAM  HILL 2400 Sedgwick Ave Jerome, BX"
9/27/2014,1:43:00 PM," 2914 Jerome Ave Jerome, BX"
9/27/2014,1:46:00 PM," 2265 Sedgwick Ave Jerome, BX"
9/27/2014,1:46:00 PM," 1665 Monroe Ave Tremont, BX"
9/27/2014,1:47:00 PM," 2300 Sedgwick Ave Jerome, BX"
9/27/2014,1:47:00 PM," 1820 Harrison Ave Morris Heights, BX"
9/27/2014,1:48:00 PM," 1889 Sedgwick Ave Morris Heights, BX"
9/27/2014,1:49:00 PM," 2545 Sedgwick Ave Jerome, BX"
9/27/2014,1:50:00 PM," 2423 Crotona Ave Fordham, BX"
9/27/2014,1:51:00 PM," 2975 Briggs Ave Fordham, BX"
9/27/2014,1:52:00 PM,"** BASE **  170 W Fordham Rd Jerome, BX"
9/27/2014,1:55:00 PM," 2315 Andrews Ave N Jerome, BX"
9/27/2014,1:56:00 PM," 1889 Sedgwick Ave Morris Heights, BX"
9/27/2014,1:57:00 PM," 660 Arnow Ave Williamsbridge, BX"
9/27/2014,1:58:00 PM," 2085 Valentine Ave Tremont, BX"
9/27/2014,1:59:00 PM," 2240 Ryer Ave Tremont, BX"
9/27/2014,1:59:00 PM," 2855 Claflin Ave Jerome, BX"
9/27/2014,2:00:00 PM,"** BASE **  170 W Fordham Rd Jerome, BX"
9/27/2014,2:01:00 PM," 2914 Jerome Ave Jerome, BX"
9/27/2014,2:04:00 PM," 190 W 168th St High Bridge, BX"
9/27/2014,2:04:00 PM,"6 FORDHAM HILL OVAL 2400 Sedgwick Ave Jerome, BX"
9/27/2014,2:05:00 PM,"7 fordham hill 2400 Sedgwick Ave Jerome, BX"
9/27/2014,2:05:00 PM," 2800 University Ave Jerome, BX"
9/27/2014,2:06:00 PM," 364 E 170th St Morrisania, BX"
9/27/2014,2:07:00 PM," 335 Beekman Ave Mott Haven, BX"
9/27/2014,2:08:00 PM," 2087 Creston Ave Morris Heights, BX"
9/27/2014,2:08:00 PM," 2395 Morris Ave Jerome, BX"
9/27/2014,2:09:00 PM,"** BASE **  170 W Fordham Rd Jerome, BX"
9/27/2014,2:09:00 PM," 3400 Paul Ave Jerome, BX"
9/27/2014,2:10:00 PM," 820 Colgate Ave Clason Point, BX"
9/27/2014,2:12:00 PM," 3344 Fort Independence St Kingsbridge, BX"
9/27/2014,2:13:00 PM,"SEGUNDA PUERTA POR EL PARQUEO  2400 Sedgwick Ave Jerome, BX"
9/27/2014,2:13:00 PM," 1941 Andrews Ave S Morris Heights, BX"
9/27/2014,2:15:00 PM," 1491 Macombs Rd High Bridge, BX"
9/27/2014,2:17:00 PM," 120 W 183rd St Morris Heights, BX"
9/27/2014,2:18:00 PM," 2785 University Ave Jerome, BX"
9/27/2014,2:22:00 PM," 3050 Perry Ave Fordham, BX"
9/27/2014,2:23:00 PM," 2115 Washington Ave Tremont, BX"
9/27/2014,2:25:00 PM," 1707 Boston Rd Westfarms, BX"
9/27/2014,2:27:00 PM," 333 E 181st St Tremont, BX"
9/27/2014,2:28:00 PM," 1416 Prospect Ave Foxhurst, BX"
9/27/2014,2:30:00 PM," 28 Bedford Park Blvd Jerome, BX"
9/27/2014,2:32:00 PM," 1970 Walton Ave Morris Heights, BX"
9/27/2014,2:33:00 PM," 2405 Marion Ave Fordham, BX"
9/27/2014,2:33:00 PM," 2545 Sedgwick Ave Jerome, BX"
9/27/2014,2:34:00 PM," 3424 Gates Pl Williamsbridge, BX"
9/27/2014,2:37:00 PM," 215 E Gun Hill Rd Williamsbridge, BX"
9/27/2014,2:37:00 PM," 2287 Loring Pl N Jerome, BX"
9/27/2014,2:37:00 PM," 1849 Sedgwick Ave Morris Heights, BX"
9/27/2014,2:41:00 PM," 111 W 183rd St Morris Heights, BX"
9/27/2014,2:44:00 PM," 134 E Mosholu Pkwy S Fordham, BX"
9/27/2014,2:46:00 PM," 2313 Loring Pl N Jerome, BX"
9/27/2014,2:47:00 PM," 3036 E Tremont Ave Morris Park, BX"
9/27/2014,2:48:00 PM," 38 Marble Hill Ave Kingsbridge, BX"
9/27/2014,2:50:00 PM," 355 E 184th St Fordham, BX"
9/27/2014,2:54:00 PM," 2526 Valentine Ave Fordham, BX"
9/27/2014,2:54:00 PM," 255 E 188th St Fordham, BX"
9/27/2014,2:55:00 PM," 3915 Orloff Ave Kingsbridge, BX"
9/27/2014,2:56:00 PM," 3915 Orloff Ave Kingsbridge, BX"
9/27/2014,2:56:00 PM," 1944 Andrews Ave S Morris Heights, BX"
9/27/2014,2:57:00 PM," 3250 Westchester Ave Morris Park, BX"
9/27/2014,2:57:00 PM," 3980 Orloff Ave Kingsbridge, BX"
9/27/2014,2:59:00 PM," 2860 Bailey Ave Kingsbridge, BX"
9/27/2014,2:59:00 PM," 2030 Morris Ave Morris Heights, BX"
9/27/2014,3:03:00 PM," 2285 Sedgwick Ave Jerome, BX"
9/27/2014,3:03:00 PM," 309 E Tremont Ave Tremont, BX"
9/27/2014,3:04:00 PM,"CREDIT CARD  2300 Sedgwick Ave Jerome, BX"
9/27/2014,3:07:00 PM," 1860 Billingsley Ter Morris Heights, BX"
9/27/2014,3:08:00 PM," 2332 Walton Ave Jerome, BX"
9/27/2014,3:08:00 PM,"9 fordham hill fha #9 2400 Sedgwick Ave Jerome, BX"
9/27/2014,3:10:00 PM," 1203 Fulton Ave Morrisania, BX"
9/27/2014,3:11:00 PM," 2819 Morris Ave Jerome, BX"
9/27/2014,3:12:00 PM," 410 E 189th St Fordham, BX"
9/27/2014,3:13:00 PM," 2474 Davidson Ave Jerome, BX"
9/27/2014,3:13:00 PM," 2300 Sedgwick Ave Jerome, BX"
9/27/2014,3:13:00 PM," 2287 Loring Pl N Jerome, BX"
9/27/2014,3:13:00 PM," 2191 Cedar Ave Jerome, BX"
9/27/2014,3:14:00 PM," 1995 Sedgwick Ave Morris Heights, BX"
9/27/2014,3:15:00 PM," 2685 Grand Concourse Fordham, BX"
9/27/2014,3:15:00 PM," 1750 Sedgwick Ave Morris Heights, BX"
9/27/2014,3:22:00 PM," 28 Bedford Park Blvd Jerome, BX"
9/27/2014,3:23:00 PM," 1651 Popham Ave Morris Heights, BX"
9/27/2014,3:23:00 PM,"CREDIT CARD 300 E 158th St Cortlandt, BX"
9/27/2014,3:23:00 PM," 2191 Cedar Ave Jerome, BX"
9/27/2014,3:25:00 PM,"** BASE **  170 W Fordham Rd Jerome, BX"
9/27/2014,3:26:00 PM," 751 Walton Ave Cortlandt, BX"
9/27/2014,3:27:00 PM,"MENOR 4443 Park Ave Tremont, BX"
9/27/2014,3:27:00 PM, 4793 Broadway NYC
9/27/2014,3:27:00 PM," 1675 Popham Ave Morris Heights, BX"
9/27/2014,3:28:00 PM," 2711 Valentine Ave Fordham, BX"
9/27/2014,3:30:00 PM,"** BASE **  170 W Fordham Rd Jerome, BX"
9/27/2014,3:33:00 PM," 801 Tilden St Williamsbridge, BX"
9/27/2014,3:34:00 PM," 1112 Gerard Ave High Bridge, BX"
9/27/2014,3:36:00 PM, 676 Riverside Dr NYC
9/27/2014,3:37:00 PM," 2310 Walton Ave Jerome, BX"
9/27/2014,3:37:00 PM," 1941 Andrews Ave S Morris Heights, BX"
9/27/2014,3:37:00 PM," 2811 Exterior St Kingsbridge, BX"
9/27/2014,3:38:00 PM," 678 Sagamore St Parkchester, BX"
9/27/2014,3:39:00 PM," 180 W 179th St Morris Heights, BX"
9/27/2014,3:39:00 PM," 3410 Paul Ave Jerome, BX"
9/27/2014,3:42:00 PM," 210 W 230th St Kingsbridge, BX"
9/27/2014,3:42:00 PM," 2334 Tiebout Ave Fordham, BX"
9/27/2014,3:42:00 PM," 2334 Tiebout Ave Fordham, BX"
9/27/2014,3:43:00 PM," 2270 Walton Ave Morris Heights, BX"
9/27/2014,3:45:00 PM," 2311 Andrews Ave N Jerome, BX"
9/27/2014,3:46:00 PM,"** BASE **  170 W Fordham Rd Jerome, BX"
9/27/2014,3:47:00 PM," 2385 Creston Ave Jerome, BX"
9/27/2014,3:47:00 PM," 1520 Sedgwick Ave Morris Heights, BX"
9/27/2014,3:49:00 PM,"LINCON 1 E 198th St Jerome, BX"
9/27/2014,3:49:00 PM, 3451 Knox Pl Bronx
9/27/2014,3:50:00 PM,"9 FHA 2400 Sedgwick Ave Jerome, BX"
9/27/2014,3:50:00 PM,"hotel 2500 Crotona Ave Fordham, BX"
9/27/2014,3:52:00 PM," 92 Van Cortlandt Park S Kingsbridge, BX"
9/27/2014,3:53:00 PM," 1740 Grand Ave Morris Heights, BX"
9/27/2014,3:54:00 PM," 1863 Loring Pl S Morris Heights, BX"
9/27/2014,3:54:00 PM," 2295 Loring Pl N Jerome, BX"
9/27/2014,3:55:00 PM," 2444 Devoe Ter Jerome, BX"
9/27/2014,3:57:00 PM," 111 Mount Hope Pl Morris Heights, BX"
9/27/2014,3:58:00 PM,"LINCON 1 E 198th St Jerome, BX"
9/27/2014,3:58:00 PM," 2557 Marion Ave Fordham, BX"
9/27/2014,3:59:00 PM,"9 fordham hill fha #9 2400 Sedgwick Ave Jerome, BX"
9/27/2014,4:02:00 PM, 920 5 Ave NYC
9/27/2014,4:03:00 PM," 2505 Aqueduct Ave W Jerome, BX"
9/27/2014,4:03:00 PM,"1991 Sedgwick Avenue, Bronx, NY, United St 1991 Sedgwick Ave Bronx"
9/27/2014,4:03:00 PM,"6 FORDHAM HILL OVAL 2400 Sedgwick Ave Jerome, BX"
9/27/2014,4:05:00 PM," 2296 Andrews Ave N Jerome, BX"
9/27/2014,4:05:00 PM," 1950 Andrews Ave S Morris Heights, BX"
9/27/2014,4:06:00 PM," 2337 Washington Ave Fordham, BX"
9/27/2014,4:08:00 PM," 3451 Giles Pl Kingsbridge, BX"
9/27/2014,4:10:00 PM, 3111 Heath Ave Bronx
9/27/2014,4:11:00 PM," 4509 Park Ave Tremont, BX"
9/27/2014,4:12:00 PM," 2419 Davidson Ave Jerome, BX"
9/27/2014,4:12:00 PM," 1889 Sedgwick Ave Morris Heights, BX"
9/27/2014,4:14:00 PM," 1893 Andrews Ave S Morris Heights, BX"
9/27/2014,4:17:00 PM," 99 Marble Hill Ave Kingsbridge, BX"
9/27/2014,4:17:00 PM," 2101 Cedar Ave Jerome, BX"
9/27/2014,4:19:00 PM," 3451 Knox Pl Williamsbridge, BX"
9/27/2014,4:19:00 PM," 190 W Burnside Ave Morris Heights, BX"
9/27/2014,4:21:00 PM," 31 Mosholu Pkwy N Williamsbridge, BX"
9/27/2014,4:21:00 PM,"SEGUNDA PUERTA 2400 Sedgwick Ave Jerome, BX"
9/27/2014,4:25:00 PM," 795 Garden St Westfarms, BX"
9/27/2014,4:27:00 PM," 1655 Undercliff Ave Morris Heights, BX"
9/27/2014,4:27:00 PM," 831 Gerard Ave Cortlandt, BX"
9/27/2014,4:27:00 PM," 2033 Valentine Ave Tremont, BX"
9/27/2014,4:28:00 PM," 2615 Jerome Ave Jerome, BX"
9/27/2014,4:30:00 PM," 1991 Sedgwick Ave Morris Heights, BX"
9/27/2014,4:31:00 PM," 2865 Kingsbridge Ter Kingsbridge, BX"
9/27/2014,4:31:00 PM,"** BASE **  170 W Fordham Rd Jerome, BX"
9/27/2014,4:32:00 PM, 20 Clarke Pl E Bronx
9/27/2014,4:33:00 PM, 75 Canal Pl Bronx
9/27/2014,4:35:00 PM," 2907 Kingsbridge Ter Kingsbridge, BX"
9/27/2014,4:36:00 PM," 260 E 176th St Tremont, BX"
9/27/2014,4:37:00 PM," 1770 Andrews Ave S Morris Heights, BX"
9/27/2014,4:40:00 PM,"3009 Kingsbridge Terrace, Bronx, NY, Unite 3009 Kingsbridge Ter Bronx"
9/27/2014,4:40:00 PM," 2265 Sedgwick Ave Jerome, BX"
9/27/2014,4:43:00 PM," 2567 Decatur Ave Fordham, BX"
9/27/2014,4:43:00 PM," 2322 Loring Pl N Jerome, BX"
9/27/2014,4:47:00 PM," 2831 Exterior St Kingsbridge, BX"
9/27/2014,4:47:00 PM," 1841 University Ave Morris Heights, BX"
9/27/2014,4:48:00 PM," 1878 Cedar Ave Morris Heights, BX"
9/27/2014,4:48:00 PM," 3115 Sedgwick Ave Kingsbridge, BX"
9/27/2014,4:49:00 PM," 2831 Exterior St Kingsbridge, BX"
9/27/2014,4:49:00 PM," 2889 Bainbridge Ave Fordham, BX"
9/27/2014,4:50:00 PM," 180 W 179th St Morris Heights, BX"
9/27/2014,4:52:00 PM," 1876 Cedar Ave Morris Heights, BX"
9/27/2014,4:58:00 PM," 1520 Sheridan Ave Tremont, BX"
9/27/2014,4:59:00 PM," 762 Brady Ave Parkchester, BX"
9/27/2014,5:01:00 PM," 432 E 156th St South Bronx, BX"
9/27/2014,5:02:00 PM," 690 Allerton Ave Williamsbridge, BX"
9/27/2014,5:02:00 PM," 691 Gerard Ave Cortlandt, BX"
9/27/2014,5:04:00 PM," 352 E Gun Hill Rd Williamsbridge, BX"
9/27/2014,5:05:00 PM," 3026 Bainbridge Ave Fordham, BX"
9/27/2014,5:05:00 PM," 2295 Loring Pl N Jerome, BX"
9/27/2014,5:06:00 PM," 117 Father Zeiser Pl Jerome, BX"
9/27/2014,5:07:00 PM," 2850 Webb Ave Jerome, BX"
9/27/2014,5:08:00 PM," 3434 Knox Pl Williamsbridge, BX"
9/27/2014,5:08:00 PM," 2280 Loring Pl N Jerome, BX"
9/27/2014,5:09:00 PM," 10 W 182nd St Morris Heights, BX"
9/27/2014,5:13:00 PM," 814 E 181st St Westfarms, BX"
9/27/2014,5:13:00 PM," 1239 Webster Ave Morrisania, BX"
9/27/2014,5:14:00 PM," 2819 Morris Ave Jerome, BX"
9/27/2014,5:15:00 PM," 835 Walton Ave Cortlandt, BX"
9/27/2014,5:17:00 PM,"** BASE **  170 W Fordham Rd Jerome, BX"
9/27/2014,5:19:00 PM," 255 E 203rd St Fordham, BX"
9/27/2014,5:21:00 PM,"mini v-van  2505 Hoffman St Fordham, BX"
9/27/2014,5:22:00 PM," 2903 Valentine Ave Fordham, BX"
9/27/2014,5:22:00 PM," 952 Sherman Ave Morrisania, BX"
9/27/2014,5:22:00 PM," 2386 Morris Ave Jerome, BX"
9/27/2014,5:23:00 PM," 2491 Belmont Ave Fordham, BX"
9/27/2014,5:24:00 PM," 2410 Walton Ave Jerome, BX"
9/27/2014,5:25:00 PM," 4340 Park Ave Tremont, BX"
9/27/2014,5:26:00 PM," 127 W 183rd St Morris Heights, BX"
9/27/2014,5:26:00 PM," 2505 Hoffman St Fordham, BX"
9/27/2014,5:26:00 PM," 50 E 191st St Jerome, BX"
9/27/2014,5:27:00 PM," 3008 Perry Ave Fordham, BX"
9/27/2014,5:28:00 PM,"MENOR 13 55 E 196th St Jerome, BX"
9/27/2014,5:28:00 PM," 2868 Valentine Ave Fordham, BX"
9/27/2014,5:28:00 PM," 1981 Sedgwick Ave Morris Heights, BX"
9/27/2014,5:28:00 PM," 2750 Creston Ave Jerome, BX"
9/27/2014,5:29:00 PM," 2410 Walton Ave Jerome, BX"
9/27/2014,5:31:00 PM," 2559 Sedgwick Ave Jerome, BX"
9/27/2014,5:32:00 PM,"base 170 W Fordham Rd Jerome, BX"
9/27/2014,5:32:00 PM," 1997 Bathgate Ave Tremont, BX"
9/27/2014,5:32:00 PM," 2300 Loring Pl N Jerome, BX"
9/27/2014,5:33:00 PM," 116 E 197th St Fordham, BX"
9/27/2014,5:33:00 PM," 2868 Valentine Ave Fordham, BX"
9/27/2014,5:34:00 PM," 1320 Webster Ave Morrisania, BX"
9/27/2014,5:34:00 PM," 2491 Belmont Ave Fordham, BX"
9/27/2014,5:35:00 PM," 2080 Grand Ave Morris Heights, BX"
9/27/2014,5:36:00 PM," 3340 Fort Independence St Kingsbridge, BX"
9/27/2014,5:37:00 PM, 2280 Andrews Ave N Bronx
9/27/2014,5:39:00 PM," 1474 Jesup Ave High Bridge, BX"
9/27/2014,5:41:00 PM," 255 E 203rd St Fordham, BX"
9/27/2014,5:41:00 PM," 116 W 197th St Jerome, BX"
9/27/2014,5:44:00 PM," 1320 Webster Ave Morrisania, BX"
9/27/2014,5:44:00 PM, 2420 Esplanade Ave Bronx
9/27/2014,5:44:00 PM," NW Sedgwick Ave Kingsbridge, BX"
9/27/2014,5:45:00 PM," 2710 Morris Ave Jerome, BX"
9/27/2014,5:46:00 PM," 2559 Sedgwick Ave Jerome, BX"
9/27/2014,5:48:00 PM,"base 170 W Fordham Rd Jerome, BX"
9/27/2014,5:49:00 PM," 1501 Undercliff Ave Morris Heights, BX"
9/27/2014,5:51:00 PM," 120 W 183rd St Morris Heights, BX"
9/27/2014,5:52:00 PM," 2868 Valentine Ave Fordham, BX"
9/27/2014,5:52:00 PM," 1758 Undercliff Ave Morris Heights, BX"
9/27/2014,5:53:00 PM," 2297 Sedgwick Ave Jerome, BX"
9/27/2014,5:54:00 PM," 364 E 188th St Fordham, BX"
9/27/2014,5:55:00 PM," 2430 University Ave Jerome, BX"
9/27/2014,5:55:00 PM," 38 Marble Hill Ave Kingsbridge, BX"
9/27/2014,5:56:00 PM," 2820 Morris Ave Jerome, BX"
9/27/2014,5:58:00 PM," 2477 Grand Ave Jerome, BX"
9/27/2014,5:58:00 PM," 2750 Creston Ave Jerome, BX"
9/27/2014,5:59:00 PM," 3091 Webster Ave Williamsbridge, BX"
9/27/2014,5:59:00 PM," 2300 Sedgwick Ave Jerome, BX"
9/27/2014,6:00:00 PM," 2324 Davidson Ave Jerome, BX"
9/27/2014,6:00:00 PM," 2326 Loring Pl N Jerome, BX"
9/27/2014,6:00:00 PM," 2285 Sedgwick Ave Jerome, BX"
9/27/2014,6:01:00 PM," 2304 Grand Ave Jerome, BX"
9/27/2014,6:03:00 PM," 2275 Davidson Ave Jerome, BX"
9/27/2014,6:03:00 PM," 2015 University Ave Morris Heights, BX"
9/27/2014,6:03:00 PM," 2322 Andrews Ave N Jerome, BX"
9/27/2014,6:05:00 PM," 2255 Creston Ave Morris Heights, BX"
9/27/2014,6:06:00 PM," 4646 Park Ave Fordham, BX"
9/27/2014,6:07:00 PM," 268 E 202nd St Fordham, BX"
9/27/2014,6:07:00 PM," 1018 E 163rd St Foxhurst, BX"
9/27/2014,6:07:00 PM," 3064 Bailey Ave Kingsbridge, BX"
9/27/2014,6:08:00 PM," 1849 Sedgwick Ave Morris Heights, BX"
9/27/2014,6:11:00 PM," 2030 Tenbroeck Ave Morris Park, BX"
9/27/2014,6:11:00 PM," 38 Marble Hill Ave Kingsbridge, BX"
9/27/2014,6:13:00 PM," 106 Marcy Pl High Bridge, BX"
9/27/2014,6:13:00 PM," 2285 Sedgwick Ave Jerome, BX"
9/27/2014,6:15:00 PM," 2483 Elm Pl Fordham, BX"
9/27/2014,6:20:00 PM," 1600 Sedgwick Ave Morris Heights, BX"
9/27/2014,6:21:00 PM," 2701 Valentine Ave Fordham, BX"
9/27/2014,6:22:00 PM," 2615 Jerome Ave Jerome, BX"
9/27/2014,6:24:00 PM," 2435 Devoe Ter Jerome, BX"
9/27/2014,6:28:00 PM," 1971 Grand Ave Morris Heights, BX"
9/27/2014,6:28:00 PM,"REST. LAS PALOMAS 2337 Grand Concourse Fordham, BX"
9/27/2014,6:29:00 PM," 2071 Walton Ave Morris Heights, BX"
9/27/2014,6:29:00 PM," 50 E 191st St Jerome, BX"
9/27/2014,6:30:00 PM," 2445 Creston Ave Jerome, BX"
9/27/2014,6:31:00 PM,hotel 75 Macombs Pl NYC
9/27/2014,6:31:00 PM," 2280 Loring Pl N Jerome, BX"
9/27/2014,6:33:00 PM," 4340 Park Ave Tremont, BX"
9/27/2014,6:34:00 PM,"6 FHA 2400 Sedgwick Ave Jerome, BX"
9/27/2014,6:34:00 PM," 1701 Eastburn Ave Tremont, BX"
9/27/2014,6:34:00 PM," 1889 Sedgwick Ave Morris Heights, BX"
9/27/2014,6:36:00 PM," 54 E 182nd St Morris Heights, BX"
9/27/2014,6:36:00 PM," 2060 White Plains Rd Parkchester, BX"
9/27/2014,6:37:00 PM," 2754 Grand Concourse Fordham, BX"
9/27/2014,6:39:00 PM," 363 E 163rd St Cortlandt, BX"
9/27/2014,6:39:00 PM," 363 E 163rd St Cortlandt, BX"
9/27/2014,6:39:00 PM," 2175 Cedar Ave Jerome, BX"
9/27/2014,6:39:00 PM," 2327 Andrews Ave N Jerome, BX"
9/27/2014,6:40:00 PM,"base 170 W Fordham Rd Jerome, BX"
9/27/2014,6:42:00 PM,"BODEGA 2885 Briggs Ave Fordham, BX"
9/27/2014,6:43:00 PM," 1889 Sedgwick Ave Morris Heights, BX"
9/27/2014,6:44:00 PM," 2670 Bainbridge Ave Fordham, BX"
9/27/2014,6:47:00 PM," 2253 Loring Pl N Jerome, BX"
9/27/2014,6:47:00 PM," 227 E 203rd St Fordham, BX"
9/27/2014,6:49:00 PM," 2300 Loring Pl N Jerome, BX"
9/27/2014,6:49:00 PM," 1983 Sedgwick Ave Morris Heights, BX"
9/27/2014,6:49:00 PM," 2322 Grand Ave Jerome, BX"
9/27/2014,6:50:00 PM,"base 170 W Fordham Rd Jerome, BX"
9/27/2014,6:53:00 PM," 970 Boston Rd Morrisania, BX"
9/27/2014,6:56:00 PM," 2712 Heath Ave Kingsbridge, BX"
9/27/2014,6:58:00 PM, 409 W 127 St NYC
9/27/2014,6:59:00 PM," 2257 University Ave Jerome, BX"
9/27/2014,6:59:00 PM," 2558 Creston Ave Jerome, BX"
9/27/2014,6:59:00 PM," 2327 Walton Ave Jerome, BX"
9/27/2014,7:00:00 PM," 2101 Cedar Ave Jerome, BX"
9/27/2014,7:01:00 PM," 2285 Sedgwick Ave Jerome, BX"
9/27/2014,7:01:00 PM," 2176 Grand Ave Morris Heights, BX"
9/27/2014,7:02:00 PM," 2966 Briggs Ave Fordham, BX"
9/27/2014,7:03:00 PM," 2550 Marion Ave Fordham, BX"
9/27/2014,7:04:00 PM," 1933 Andrews Ave S Morris Heights, BX"
9/27/2014,7:05:00 PM," 265 E 201st St Fordham, BX"
9/27/2014,7:05:00 PM," 2432 Webb Ave Jerome, BX"
9/27/2014,7:05:00 PM," 3065 Sedgwick Ave Jerome, BX"
9/27/2014,7:08:00 PM," 325 Cypress Ave Mott Haven, BX"
9/27/2014,7:11:00 PM," 2673 Bainbridge Ave Fordham, BX"
9/27/2014,7:11:00 PM," 2395 Grand Ave Jerome, BX"
9/27/2014,7:13:00 PM,"main gate 2400 Sedgwick Ave Jerome, BX"
9/27/2014,7:13:00 PM,"main gate 2400 Sedgwick Ave Jerome, BX"
9/27/2014,7:14:00 PM," 51 Buchanan Pl Morris Heights, BX"
9/27/2014,7:14:00 PM,"fha#4 2400 Sedgwick Ave Jerome, BX"
9/27/2014,7:16:00 PM," 3900 Bailey Ave Kingsbridge, BX"
9/27/2014,7:17:00 PM," 2682 Creston Ave Jerome, BX"
9/27/2014,7:17:00 PM," 2155 Morris Ave Morris Heights, BX"
